"SOLUCION [8.905622949568933, 0.042877851529716945]"
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"g22m int#2";"[15.435924283501047]";"[23.341911664084556]";"[5.9059873805835075]";"[26.05987380583508]";"[15.435924283501047]";"[23.341911664084556]";"[5.9059873805835075]";"[26.05987380583508]";"[65.00000003106827]";"[24.00000002982554]"
"g32m int#3";"[15.52993690291754]";"[24.247899044668063]";"[5.9059873805835075]";"[25.05987380583508]";"[15.52993690291754]";"[24.247899044668063]";"[5.9059873805835075]";"[25.05987380583508]";"[65.00000003106827]";"[24.00000002982554]"
"X12m int#1";"[0.5085319176592167]";"[0.2965210085589713]";"[0.5794915257007104]";"[0.5011900065480336]";"[0.3313501027630134]";"[0.4546055523228336]";"[0.5978531076303907]";"[0.48573345978120863]"
"X22m int#2";"[0.4375112050112147]";"[0.3985305729132882]";"[0.47505176324605575]";"[0.43004416063486056]";"[0.4260916629554571]";"[0.40913572821490235]";"[0.4893530597835679]";"[0.4169380528821791]"
"X32m int#3";"[0.3580109206536882]";"[0.47390830859709193]";"[0.48686587777704415]";"[0.4601240786704462]";"[0.5221189648635031]";"[0.32539554612970395]";"[0.5005453788129254]";"[0.4601240786704462]"
"S12m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S22m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S32m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q12m int#1";"[227.6]";"[593.1]";"[78.9]";"[327.5]";"[148.3]";"[909.3000000000001]";"[81.4]";"[317.4]"
"q22m int#2";"[183.89999999999998]";"[714.0]";"[76.39999999999999]";"[315.0]";"[179.09999999999997]";"[733.0]";"[78.69999999999999]";"[305.4]"
"q32m int#3";"[151.4]";"[882.0]";"[78.3]";"[324.1]";"[220.8]";"[605.6]";"[80.5]";"[324.1]"
""
""
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g13m int#1";"[16.599908337885488]";"[26.333180563142477]";"[5.0]";"[23.466544450513982]";"[16.599908337885488]";"[26.333180563142477]";"[5.0]";"[23.466544450513982]";"[65.00001489967163]";"[24.000014303684758]"
"g23m int#2";"[15.599908337885488]";"[23.533226394199737]";"[5.933318056314247]";"[26.333180563142477]";"[15.599908337885488]";"[23.533226394199737]";"[5.933318056314247]";"[26.333180563142477]";"[65.00001489967163]";"[24.000014303684758]"
"g33m int#3";"[15.666590281571239]";"[24.466544450513982]";"[5.933318056314247]";"[25.333180563142477]";"[15.666590281571239]";"[24.466544450513982]";"[5.933318056314247]";"[25.333180563142477]";"[65.00001489967163]";"[24.000014303684758]"
"X13m int#1";"[0.5402318183499939]";"[0.3078411281883191]";"[0.6081357326206567]";"[0.535180734986275]";"[0.3442263347062205]";"[0.48269013928081655]";"[0.6448589048803581]";"[0.5045556617660971]"
"X23m int#2";"[0.46327966448095564]";"[0.41356052811307]";"[0.49390730759924883]";"[0.456655078747231]";"[0.4406806564574943]";"[0.4345984130773225]";"[0.5223781549044687]";"[0.4307149085935421]"
"X33m int#3";"[0.37926627076021185]";"[0.49044120030641636]";"[0.505048073936074]";"[0.4861969765201379]";"[0.5405364773628235]";"[0.3446401138309584]";"[0.53228105831498]";"[0.4861969765201379]"
"S13m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S23m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S33m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q13m int#1";"[244.2]";"[622.2]";"[82.80000000000001]";"[353.0]";"[155.6]";"[975.5999999999999]";"[87.80000000000001]";"[332.79999999999995]"
"q23m int#2";"[196.79999999999998]";"[747.0000000000001]";"[79.79999999999998]";"[338.0]";"[187.19999999999996]";"[785.0000000000001]";"[84.39999999999999]";"[318.79999999999995]"
"q33m int#3";"[161.8]";"[921.0]";"[81.6]";"[346.2]";"[230.6]";"[647.2]";"[86.0]";"[346.2]"
""
""
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g14m int#1";"[16.69811661647634]";"[26.496861027460568]";"[5.0]";"[23.597488821968454]";"[16.69811661647634]";"[26.496861027460568]";"[5.0]";"[23.597488821968454]";"[65.00055128865456]";"[24.00052923710839]"
"g24m int#2";"[15.69811661647634]";"[23.647802719222398]";"[5.949686102746057]";"[26.496861027460568]";"[15.69811661647634]";"[23.647802719222398]";"[5.949686102746057]";"[26.496861027460568]";"[65.00055128865456]";"[24.00052923710839]"
"g34m int#3";"[15.748430513730284]";"[24.597488821968454]";"[5.949686102746057]";"[25.496861027460568]";"[15.748430513730284]";"[24.597488821968454]";"[5.949686102746057]";"[25.496861027460568]";"[65.00055128865456]";"[24.00052923710839]"
"X14m int#1";"[0.5735666230715852]";"[0.3202507727443047]";"[0.6367850617769888]";"[0.5706615182210393]";"[0.35825921356733603]";"[0.5123127285771395]";"[0.6918702747334758]";"[0.5249784429182718]"
"X24m int#2";"[0.4905628464521782]";"[0.4297415492306039]";"[0.5135385451527603]";"[0.4847203651598763]";"[0.4568761273825007]";"[0.46114573936668657]";"[0.5561276793060543]";"[0.4460501532025232]"
"X34m int#3";"[0.40155001108785426]";"[0.5084918508432735]";"[0.5240315202340067]";"[0.5139176042829117]";"[0.5605843360367024]";"[0.3648429029800488]";"[0.5647689529023748]";"[0.5139176042829117]"
"S14m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S24m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S34m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q14m int#1";"[260.8]";"[651.3000000000001]";"[86.7]";"[378.5]";"[162.9]";"[1041.8999999999999]";"[94.20000000000002]";"[348.19999999999993]"
"q24m int#2";"[209.69999999999996]";"[780.0000000000001]";"[83.19999999999997]";"[361.00000000000006]";"[195.29999999999995]";"[837.0000000000001]";"[90.1]";"[332.2]"
"q34m int#3";"[172.20000000000002]";"[960.0000000000001]";"[84.89999999999998]";"[368.3]";"[240.39999999999998]";"[688.8000000000001]";"[91.5]";"[368.3]"
""
""
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g15m int#1";"[16.768839254788595]";"[26.614732091314323]";"[5.0]";"[23.691785673051456]";"[16.768839254788595]";"[26.614732091314323]";"[5.0]";"[23.691785673051456]";"[65.00714556106324]";"[24.006859738620708]"
"g25m int#2";"[15.768839254788594]";"[23.730312463920026]";"[5.961473209131432]";"[26.614732091314323]";"[15.768839254788594]";"[23.730312463920026]";"[5.961473209131432]";"[26.614732091314323]";"[65.00714556106324]";"[24.006859738620708]"
"g35m int#3";"[15.807366045657162]";"[24.691785673051456]";"[5.961473209131432]";"[25.614732091314323]";"[15.807366045657162]";"[24.691785673051456]";"[5.961473209131432]";"[25.614732091314323]";"[65.00714556106324]";"[24.006859738620708]"
"X15m int#1";"[0.6075629547075176]";"[0.33311163255812987]";"[0.6654968799810543]";"[0.6067448787675438]";"[0.37277294481333645]";"[0.5425548371559663]";"[0.7389512817449676]";"[0.5460703908907892]"
"X25m int#2";"[0.5184576229249633]";"[0.44641078843054266]";"[0.533521746186098]";"[0.5133714053516315]";"[0.47373890612281017]";"[0.4881416862420079]";"[0.5902007307693787]";"[0.4620342648164682]"
"X35m int#3";"[0.42425707494056303]";"[0.527182011012097]";"[0.5433789608962338]";"[0.54230366627304]";"[0.5813204827498841]";"[0.385439180023259]";"[0.5975936418019807]";"[0.54230366627304]"
"S15m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S25m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S35m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q15m int#1";"[277.4]";"[680.4000000000001]";"[90.60000000000001]";"[404.0]";"[170.2]";"[1108.1999999999998]";"[100.60000000000002]";"[363.5999999999999]"
"q25m int#2";"[222.59999999999997]";"[813.0000000000001]";"[86.59999999999997]";"[384.00000000000006]";"[203.39999999999995]";"[889.0000000000001]";"[95.79999999999998]";"[345.59999999999997]"
"q35m int#3";"[182.60000000000002]";"[999.0000000000001]";"[88.19999999999997]";"[390.40000000000003]";"[250.19999999999996]";"[730.4000000000001]";"[97.0]";"[390.40000000000003]"
""
""
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g16m int#1";"[16.82429992297371]";"[26.707166538289517]";"[5.0]";"[23.765733230631614]";"[16.82429992297371]";"[26.707166538289517]";"[5.0]";"[23.765733230631614]";"[65.05212911726134]";"[24.050043952570885]"
"g26m int#2";"[15.824299922973712]";"[23.795016576802663]";"[5.970716653828951]";"[26.707166538289517]";"[15.824299922973712]";"[23.795016576802663]";"[5.970716653828951]";"[26.707166538289517]";"[65.05212911726134]";"[24.050043952570885]"
"g36m int#3";"[15.853583269144758]";"[24.765733230631614]";"[5.970716653828951]";"[25.707166538289517]";"[15.853583269144758]";"[24.765733230631614]";"[5.970716653828951]";"[25.707166538289517]";"[65.05212911726134]";"[24.050043952570885]"
"X16m int#1";"[0.6422418141433862]";"[0.34639578325140796]";"[0.6946244295571975]";"[0.6434798001542771]";"[0.3877480340491533]";"[0.5734205037755863]";"[0.7865059678584142]";"[0.5678203591582559]"
"X26m int#2";"[0.5469588512670268]";"[0.4635881889826573]";"[0.5539930247272048]";"[0.5426122106195792]";"[0.49121782183853985]";"[0.51564596434123]";"[0.6247810223312367]";"[0.47861863295437085]"
"X36m int#3";"[0.44742280886487423]";"[0.5465050436652715]";"[0.5632262418059916]";"[0.5713374733018558]";"[0.6027457528749598]";"[0.4064565449996047]";"[0.6309365003837613]";"[0.5713374733018558]"
"S16m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S26m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S36m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q16m int#1";"[293.99999999999994]";"[709.5000000000002]";"[94.50000000000001]";"[429.5]";"[177.5]";"[1174.4999999999998]";"[107.00000000000003]";"[378.9999999999999]"
"q26m int#2";"[235.49999999999997]";"[846.0000000000001]";"[89.99999999999996]";"[407.00000000000006]";"[211.49999999999991]";"[941.0000000000002]";"[101.49999999999999]";"[359.0]"
"q36m int#3";"[193.00000000000006]";"[1038.0000000000002]";"[91.49999999999997]";"[412.50000000000006]";"[259.99999999999994]";"[772.0000000000002]";"[102.5]";"[412.50000000000006]"
""
""
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g17m int#1";"[16.870010155899102]";"[26.78335025983184]";"[5.0]";"[23.826680207865472]";"[16.870010155899102]";"[26.78335025983184]";"[5.0]";"[23.826680207865472]";"[65.26438614517758]";"[24.253810699370483]"
"g27m int#2";"[15.870010155899102]";"[23.848345181882287]";"[5.978335025983184]";"[26.78335025983184]";"[15.870010155899102]";"[23.848345181882287]";"[5.978335025983184]";"[26.78335025983184]";"[65.26438614517758]";"[24.253810699370483]"
"g37m int#3";"[15.89167512991592]";"[24.826680207865472]";"[5.978335025983184]";"[25.78335025983184]";"[15.89167512991592]";"[24.826680207865472]";"[5.978335025983184]";"[25.78335025983184]";"[65.26438614517758]";"[24.253810699370483]"
"X17m int#1";"[0.6788738787904541]";"[0.3607506780712302]";"[0.7256514798514662]";"[0.6821589333748791]";"[0.40391465808266563]";"[0.6060376947614163]";"[0.8362690834873604]";"[0.591304358951763]"
"X27m int#2";"[0.5771349539841006]";"[0.4821624437540073]";"[0.5760625176680295]";"[0.5735103566147555]";"[0.5102207564207265]";"[0.5446954569371208]";"[0.6611766798074175]";"[0.4966866437286857]"
"X37m int#3";"[0.47193725426687033]";"[0.5674920825300391]";"[0.5846972877401414]";"[0.6021269748873648]";"[0.6260013333392408]";"[0.42870153978313835]";"[0.6661108341343386]";"[0.6021269748873648]"
"S17m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S27m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S37m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q17m int#1";"[310.5999999999999]";"[738.6000000000003]";"[98.40000000000002]";"[455.00000000000006]";"[184.79999999999998]";"[1240.7999999999997]";"[113.40000000000003]";"[394.39999999999986]"
"q27m int#2";"[248.39999999999995]";"[879.0000000000002]";"[93.39999999999995]";"[430.0000000000001]";"[219.5999999999999]";"[993.0000000000002]";"[107.19999999999999]";"[372.4]"
"q37m int#3";"[203.40000000000006]";"[1077.0]";"[94.79999999999997]";"[434.6000000000001]";"[269.79999999999995]";"[813.6000000000003]";"[108.0]";"[434.6000000000001]"
""
""
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g18m int#1";"[16.908937374232295]";"[26.84822895705382]";"[5.0]";"[23.878583165643057]";"[16.908937374232295]";"[26.84822895705382]";"[5.0]";"[23.878583165643057]";"[66.04337772050208]";"[25.001642611681994]"
"g28m int#2";"[15.908937374232293]";"[23.893760269937676]";"[5.984822895705382]";"[26.84822895705382]";"[15.908937374232293]";"[23.893760269937676]";"[5.984822895705382]";"[26.84822895705382]";"[66.04337772050208]";"[25.001642611681994]"
"g38m int#3";"[15.92411447852691]";"[24.878583165643057]";"[5.984822895705382]";"[25.84822895705382]";"[15.92411447852691]";"[24.878583165643057]";"[5.984822895705382]";"[25.84822895705382]";"[66.04337772050208]";"[25.001642611681994]"
"X18m int#1";"[0.7220262543643253]";"[0.3785224745811154]";"[0.7634166712776682]";"[0.7274038024561725]";"[0.42390355581719724]";"[0.6444792582062988]";"[0.8940109210074747]";"[0.6203747726254722]"
"X28m int#2";"[0.6128500809985765]";"[0.5052730202003173]";"[0.6035038770638412]";"[0.6099205814019846]";"[0.5340450189183921]";"[0.5789586689795302]";"[0.7038800384349968]";"[0.519442296478776]"
"X38m int#3";"[0.5009661942024762]";"[0.59381932050653]";"[0.6116087845037482]";"[0.6386912244814862]";"[0.6551456870861191]";"[0.4550486405888751]";"[0.7076207649457232]";"[0.6386912244814862]"
"S18m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S28m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S38m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q18m int#1";"[327.1999999999999]";"[767.7000000000003]";"[102.30000000000003]";"[480.50000000000006]";"[192.1]";"[1307.0999999999997]";"[119.80000000000004]";"[409.7999999999999]"
"q28m int#2";"[261.29999999999995]";"[912.0000000000002]";"[96.79999999999995]";"[453.0000000000001]";"[227.6999999999999]";"[1045.0000000000002]";"[112.89999999999998]";"[385.8]"
"q38m int#3";"[213.80000000000007]";"[1116.0]";"[98.09999999999997]";"[456.7000000000001]";"[279.5999999999999]";"[855.2000000000003]";"[113.5]";"[456.7000000000001]"
""
""
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g19m int#1";"[16.942866264871057]";"[26.904777108118427]";"[5.0]";"[23.92382168649474]";"[16.942866264871057]";"[26.904777108118427]";"[5.0]";"[23.92382168649474]";"[68.42685692691413]";"[27.289782649837566]"
"g29m int#2";"[15.942866264871057]";"[23.9333439756829]";"[5.9904777108118425]";"[26.904777108118427]";"[15.942866264871057]";"[23.9333439756829]";"[5.9904777108118425]";"[26.904777108118427]";"[68.42685692691413]";"[27.289782649837566]"
"g39m int#3";"[15.952388554059214]";"[24.92382168649474]";"[5.9904777108118425]";"[25.904777108118427]";"[15.952388554059214]";"[24.92382168649474]";"[5.9904777108118425]";"[25.904777108118427]";"[68.42685692691413]";"[27.289782649837566]"
"X19m int#1";"[0.7844627300566831]";"[0.4061935424607269]";"[0.8211222831229696]";"[0.7921510543060215]";"[0.4549792564668489]";"[0.7001332972082858]";"[0.9757592479295556]";"[0.665657368163874]"
"X29m int#2";"[0.6648969991580855]";"[0.541553683080325]";"[0.6466355698834578]";"[0.6626216151333616]";"[0.5717823209390099]";"[0.6286607305175836]";"[0.7653790278261289]";"[0.5557112368933569]"
"X39m int#3";"[0.5433294110181158]";"[0.6355949481067837]";"[0.6543797084449364]";"[0.6922489830191474]";"[0.7013360015550518]";"[0.4935078350321764]";"[0.7679604073466219]";"[0.6922489830191474]"
"S19m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S29m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S39m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q19m int#1";"[343.79999999999984]";"[796.8000000000003]";"[106.20000000000002]";"[506.00000000000006]";"[199.39999999999998]";"[1373.3999999999996]";"[126.20000000000005]";"[425.1999999999999]"
"q29m int#2";"[274.19999999999993]";"[945.0000000000002]";"[100.19999999999995]";"[476.0000000000001]";"[235.7999999999999]";"[1097.0000000000002]";"[118.59999999999998]";"[399.2]"
"q39m int#3";"[224.20000000000007]";"[1155.0]";"[101.39999999999996]";"[478.8000000000001]";"[289.3999999999999]";"[896.8000000000003]";"[119.0]";"[478.8000000000001]"
""
""
""
""
""
"SOLUCION [9.052567330434119, 0.0720225833524071]"
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g11m int#1";"[11.0]";"[17.0]";"[5.0]";"[16.0]";"[11.0]";"[17.0]";"[5.0]";"[16.0]";"[65.0]";"[24.0]"
"g21m int#2";"[10.0]";"[17.0]";"[5.0]";"[17.0]";"[10.0]";"[17.0]";"[5.0]";"[17.0]";"[65.0]";"[24.0]"
"g31m int#3";"[11.0]";"[17.0]";"[5.0]";"[16.0]";"[11.0]";"[17.0]";"[5.0]";"[16.0]";"[65.0]";"[24.0]"
"X11m int#1";"[0.704417051874679]";"[0.4322450567719571]";"[0.5508474576271186]";"[0.6715243568691844]";"[0.4707241910631741]";"[0.6460684093240423]";"[0.5508474576271186]";"[0.6715243568691844]"
"X21m int#2";"[0.6279661016949152]";"[0.5219129142937993]";"[0.5361581920903954]";"[0.6110950127177307]";"[0.6279661016949152]";"[0.5219129142937993]";"[0.5361581920903954]";"[0.6110950127177307]"
"X31m int#3";"[0.4707241910631741]";"[0.6460684093240423]";"[0.5508474576271186]";"[0.6715243568691844]";"[0.704417051874679]";"[0.4322450567719571]";"[0.5508474576271186]";"[0.6715243568691844]"
"S11m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S21m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S31m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q11m int#1";"[211.0]";"[564.0]";"[75.0]";"[302.0]";"[141.0]";"[843.0]";"[75.0]";"[302.0]"
"q21m int#2";"[170.99999999999997]";"[681.0]";"[72.99999999999999]";"[291.99999999999994]";"[170.99999999999997]";"[681.0]";"[72.99999999999999]";"[291.99999999999994]"
"q31m int#3";"[141.0]";"[843.0]";"[75.0]";"[302.0]";"[211.0]";"[564.0]";"[75.0]";"[302.0]"
""
""
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g12m int#1";"[16.083100156302415]";"[25.47183359383736]";"[5.0]";"[22.777466875069887]";"[16.083100156302415]";"[25.47183359383736]";"[5.0]";"[22.777466875069887]";"[65.00000002214995]";"[24.000000021263947]"
"g22m int#2";"[15.083100156302415]";"[22.93028351568615]";"[5.847183359383736]";"[25.47183359383736]";"[15.083100156302415]";"[22.93028351568615]";"[5.847183359383736]";"[25.47183359383736]";"[65.00000002214995]";"[24.000000021263947]"
"g32m int#3";"[15.23591679691868]";"[23.777466875069887]";"[5.847183359383736]";"[24.47183359383736]";"[15.23591679691868]";"[23.777466875069887]";"[5.847183359383736]";"[24.47183359383736]";"[65.00000002214995]";"[24.000000021263947]"
"X12m int#1";"[0.5196878718664448]";"[0.3033664629716743]";"[0.5794915256212013]";"[0.5115412849345127]";"[0.3386191186194806]";"[0.4651005307370485]";"[0.5978531075483623]";"[0.4957655079029445]"
"X22m int#2";"[0.44774547426100186]";"[0.4056847103848065]";"[0.4798292692442439]";"[0.43997211721163587]";"[0.43605880609105724]";"[0.4164802418936459]";"[0.4942743912241098]";"[0.4265634431632812]"
"X32m int#3";"[0.36491975387190256]";"[0.4832844845118199]";"[0.49176219609717664]";"[0.47118052273080047]";"[0.5321947269149016]";"[0.331833428367753]";"[0.5055792692953094]";"[0.47118052273080047]"
"S12m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S22m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S32m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q12m int#1";"[227.6]";"[593.1]";"[78.9]";"[327.5]";"[148.3]";"[909.3000000000001]";"[81.4]";"[317.4]"
"q22m int#2";"[183.89999999999998]";"[714.0]";"[76.39999999999999]";"[315.0]";"[179.09999999999997]";"[733.0]";"[78.69999999999999]";"[305.4]"
"q32m int#3";"[151.4]";"[882.0]";"[78.3]";"[324.1]";"[220.8]";"[605.6]";"[80.5]";"[324.1]"
""
""
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g13m int#1";"[16.34330081965445]";"[25.905501366090746]";"[5.0]";"[23.1244010928726]";"[16.34330081965445]";"[25.905501366090746]";"[5.0]";"[23.1244010928726]";"[65.00001176161562]";"[24.000011291151004]"
"g23m int#2";"[15.343300819654448]";"[23.233850956263524]";"[5.8905501366090744]";"[25.905501366090746]";"[15.343300819654448]";"[23.233850956263524]";"[5.8905501366090744]";"[25.905501366090746]";"[65.00001176161562]";"[24.000011291151004]"
"g33m int#3";"[15.452750683045373]";"[24.1244010928726]";"[5.8905501366090744]";"[24.905501366090746]";"[15.452750683045373]";"[24.1244010928726]";"[5.8905501366090744]";"[24.905501366090746]";"[65.00001176161562]";"[24.000011291151004]"
"X13m int#1";"[0.5487140163319442]";"[0.31292332495038333]";"[0.6081357032612175]";"[0.5430991207020751]";"[0.34963104398546485]";"[0.490658945389897]";"[0.644858873748006]";"[0.5120209273927777]"
"X23m int#2";"[0.4710277167050119]";"[0.41888936467102106]";"[0.49749326240904945]";"[0.4641940680182475]";"[0.44805075491452356]";"[0.44019832833567807]";"[0.5261708188887692]";"[0.4378256475864416]"
"X33m int#3";"[0.3845146476919271]";"[0.4973968390826137]";"[0.5087149149445921]";"[0.49454596475520096]";"[0.5480165498007317]";"[0.3495279416441559]";"[0.5361456211425848]";"[0.49454596475520096]"
"S13m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S23m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S33m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q13m int#1";"[244.2]";"[622.2]";"[82.80000000000001]";"[353.0]";"[155.6]";"[975.5999999999999]";"[87.80000000000001]";"[332.79999999999995]"
"q23m int#2";"[196.79999999999998]";"[747.0000000000001]";"[79.79999999999998]";"[338.0]";"[187.19999999999996]";"[785.0000000000001]";"[84.39999999999999]";"[318.79999999999995]"
